name,artist,song_id,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,sections,target,chart_date,popularity,release_date,weeks,artist_popularity,artist_followers,number_of_artists,list_of_artists,key,artist_id,lead_artist_name
34+35,Ariana Grande,6Im9k8u9iIzKMrmV7BWtlF,0.83,0.585,-6.476,1,0.094,0.237,0.0,0.248,0.485,109.978,173710,4,10,1,2020-11-14,90,2020-10-30,454,99,52530274,1,['66CXWjxzNUsdJxJ2JdwvnR'],0,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande
Dakiti,Bad Bunny,47EiUVwUp4C9fGccaPuUCS,0.731,0.573,-10.059,0,0.0544,0.401,5.22e-05,0.113,0.145,109.928,205090,4,10,1,2020-11-14,95,2020-10-30,98,99,27598025,2,"['4q3ewBCX7sLwd24euuV69X', '0EFisYRi20PTADoJrifHrz']",4,4q3ewBCX7sLwd24euuV69X,Bad Bunny
motive (with Doja Cat),Ariana Grande,5GkQIP5mWPi4KZLLXeuFTT,0.789,0.742,-5.664,0,0.0652,0.0681,0.0,0.166,0.6609999999999999,116.965,167989,4,8,1,2020-11-14,87,2020-10-30,454,99,56616101,2,"['66CXWjxzNUsdJxJ2JdwvnR', '5cj0lLjcoR7YOSnhnX0Po5']",10,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande
off the table (with The Weeknd),Ariana Grande,7E1jVNoWuemqUryI4FxsVD,0.41100000000000003,0.522,-7.295,1,0.0981,0.519,0.0,0.39799999999999996,0.382,88.33200000000002,239949,1,9,1,2020-11-14,84,2020-10-30,454,99,78065683,2,"['66CXWjxzNUsdJxJ2JdwvnR', '1Xyo4u8uXC1ZmMpatF05PJ']",0,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande
pov,Ariana Grande,3UoULw70kMsiVXxW0L3A33,0.48700000000000004,0.534,-5.664,0,0.0555,0.36,0.0,0.1,0.17300000000000001,131.798,201882,4,9,1,2020-11-14,85,2020-10-30,454,99,52530274,1,['66CXWjxzNUsdJxJ2JdwvnR'],0,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande
just like magic,Ariana Grande,7Dx9Z6Aon1qPS2N0rHSWTe,0.7190000000000001,0.607,-5.1560000000000015,1,0.165,0.08,0.0,0.125,0.46399999999999997,128.006,149900,4,7,1,2020-11-14,84,2020-10-30,454,99,52530274,1,['66CXWjxzNUsdJxJ2JdwvnR'],8,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande
shut up,Ariana Grande,3ko9jEHNt4O5fjKN65ULJp,0.499,0.462,-5.308,1,0.0312,0.8009999999999999,0.0,0.0946,0.599,127.698,157710,4,7,1,2020-11-14,83,2020-10-30,454,99,52530274,1,['66CXWjxzNUsdJxJ2JdwvnR'],0,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande
nasty,Ariana Grande,0sci7ppTZFm4mjcH3nu8yO,0.772,0.506,-6.558,0,0.139,0.0814,1.1e-05,0.182,0.456,127.89399999999999,200732,4,12,1,2020-11-14,83,2020-10-30,454,99,52530274,1,['66CXWjxzNUsdJxJ2JdwvnR'],6,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande
safety net (feat. Ty Dolla $ign),Ariana Grande,14gkWVFMwdxBMyqBw1wmIg,0.552,0.599,-5.75,0,0.0404,0.0703,0.0,0.0986,0.0916,161.884,208457,4,7,1,2020-11-14,84,2020-10-30,454,99,56069229,2,"['66CXWjxzNUsdJxJ2JdwvnR', '7c0XG5cIJTrrAgEC3ULPiq']",1,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande
six thirty,Ariana Grande,2IKJtXeR5UsaUjZB46fTOK,0.7390000000000001,0.516,-7.154,1,0.0539,0.67,0.0,0.151,0.434,120.109,183874,4,10,1,2020-11-14,82,2020-10-30,454,99,52530274,1,['66CXWjxzNUsdJxJ2JdwvnR'],0,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande
my hair,Ariana Grande,6u7gmPOz7pzzaeR9xSBpsR,0.6859999999999999,0.526,-6.8420000000000005,1,0.0374,0.0815,7.75e-06,0.14400000000000002,0.3720000000000001,92.01299999999999,158436,4,8,1,2020-11-14,83,2020-10-30,454,99,52530274,1,['66CXWjxzNUsdJxJ2JdwvnR'],0,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande
obvious,Ariana Grande,0q85C1JiECyYIQthz1posA,0.624,0.672,-5.334,1,0.106,0.0967,0.0,0.155,0.26,159.852,146958,4,6,1,2020-11-14,82,2020-10-30,454,99,52530274,1,['66CXWjxzNUsdJxJ2JdwvnR'],0,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande
west side,Ariana Grande,1whfVLMKWqAX3uk97VXsNN,0.688,0.455,-8.632,0,0.19899999999999998,0.18600000000000005,0.0,0.0794,0.557,87.865,132278,4,5,1,2020-11-14,81,2020-10-30,454,99,52530274,1,['66CXWjxzNUsdJxJ2JdwvnR'],11,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande
love language,Ariana Grande,6NYtLvyThMT0oALFdJFdzq,0.688,0.573,-5.03,0,0.20800000000000002,0.0686,0.0,0.0749,0.5529999999999999,110.03399999999999,179860,4,9,1,2020-11-14,81,2020-10-30,454,99,52530274,1,['66CXWjxzNUsdJxJ2JdwvnR'],10,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande
Weeeeee,Trippie Redd,2PI3qpTqYowwMzOSQRuj73,0.7290000000000001,0.503,-8.229,1,0.081,0.111,0.0,0.12300000000000001,0.152,134.92700000000002,152920,4,6,1,2020-11-14,74,2020-10-30,34,91,5497872,1,['6Xgp2XMz1fhVYe7i6yNAax'],0,6Xgp2XMz1fhVYe7i6yNAax,Trippie Redd
Stay Down (with 6LACK & Young Thug),Lil Durk,6w4PV16oMh5I6ZOCvig0hK,0.813,0.57,-8.408999999999999,0,0.265,0.0909,0.0,0.0982,0.6759999999999999,109.07,169330,4,9,1,2020-11-14,75,2020-10-30,18,93,10121309,3,"['3hcs9uc56yIGFCSy9leWe7', '4IVAbR2w4JJNJDDRFP3E83', '50co4Is1HCEo8bhOyUWKpn']",3,3hcs9uc56yIGFCSy9leWe7,Lil Durk
THICK,DJ Chose,0YYNIGKgAk34vZkV2NySie,0.87,0.752,-6.615,1,0.3720000000000001,0.0352,1.1e-06,0.26899999999999996,0.591,145.118,178834,4,9,1,2020-11-14,79,2020-07-10,1,70,40693,2,"['28Jt29jw6Smc3ZkzALTouq', '5L8p9kDnX2cgoI8VLUL2p4']",4,28Jt29jw6Smc3ZkzALTouq,DJ Chose
Take You Dancing,Jason Derulo,59qrUpoplZxbIZxk6X0Bm3,0.789,0.711,-4.248,1,0.040999999999999995,0.0332,0.0,0.0876,0.753,112.985,190306,4,10,1,2020-11-14,92,2020-07-22,326,91,8402478,1,['07YZf4WDAMNwqr4jfgOZ8y'],2,07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo
positions,Ariana Grande,35mvY5S1H3J2QZyna3TFe0,0.737,0.802,-4.771,1,0.0878,0.46799999999999997,0.0,0.0931,0.682,144.015,172324,4,8,1,2020-11-07,91,2020-10-30,453,99,52530274,1,['66CXWjxzNUsdJxJ2JdwvnR'],0,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande
Forever After All,Luke Combs,6IBcOGPsniK3Pso1wHIhew,0.48700000000000004,0.65,-5.195,1,0.0253,0.191,0.0,0.0933,0.456,151.964,232533,4,10,1,2020-11-07,86,2020-10-23,207,88,3741333,1,['718COspgdWOnwOFpJHRZHS'],0,718COspgdWOnwOFpJHRZHS,Luke Combs
Tyler Herro,Jack Harlow,4DuUwzP4ALMqpquHU0ltAB,0.794,0.7559999999999999,-7.16,0,0.136,0.11,0.0,0.247,0.775,123.066,156497,4,8,1,2020-11-07,86,2020-10-22,39,85,483313,1,['2LIk90788K0zvyj2JJVwkJ'],5,2LIk90788K0zvyj2JJVwkJ,Jack Harlow
Spicy (feat. Post Malone),Ty Dolla $ign,5nWVyZaCwtfAkBnwDuXjBh,0.784,0.496,-5.746,1,0.0435,0.14,0.0,0.113,0.132,100.00200000000001,144027,4,9,1,2020-11-07,83,2020-10-21,68,95,32691578,2,"['7c0XG5cIJTrrAgEC3ULPiq', '246dkjvS1zLTtiykXe5h60']",7,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign
The Other Guy,Luke Combs,0jcZ1uIHmvh6Is9T6hXOUk,0.5670000000000001,0.726,-4.705,1,0.0309,0.21600000000000005,0.0,0.12,0.319,141.92,190720,4,9,1,2020-11-07,72,2020-10-23,207,88,3741333,1,['718COspgdWOnwOFpJHRZHS'],6,718COspgdWOnwOFpJHRZHS,Luke Combs
Damage,H.E.R.,0KS2h61pHQ4WmOwruD7uxD,0.6459999999999999,0.696,-6.505,1,0.065,0.113,0.0,0.115,0.18,81.336,223414,4,8,1,2020-11-07,74,2020-10-21,21,83,3060000,1,['3Y7RZ31TRPVadSFVy1o8os'],1,3Y7RZ31TRPVadSFVy1o8os,H.E.R.
Back to the Streets (feat. Jhené Aiko),Saweetie,3MEruRteiUZXkStfTlZqRn,0.865,0.792,-4.207,1,0.0677,0.168,1.4599999999999999e-05,0.107,0.562,101.985,189496,4,11,1,2020-11-07,76,2020-10-23,36,84,4596149,2,"['6cK3NBO6uP7hh0oyuVELFl', '5ZS223C6JyBfXasXxrRqOk']",4,6cK3NBO6uP7hh0oyuVELFl,Saweetie
SO DONE,The Kid LAROI,5psEZhQu6lukjhavJo4AbC,0.7190000000000001,0.598,-6.254,1,0.077,0.23199999999999998,0.0,0.115,0.303,142.592,126521,4,6,1,2020-11-07,86,2020-10-23,1,89,677723,1,['2tIP7SsRs7vjIcLrU85W8J'],9,2tIP7SsRs7vjIcLrU85W8J,The Kid LAROI
Cold As You,Luke Combs,7IWV29mryrqtO0JVgnPtfv,0.598,0.846,-4.956,1,0.0355,0.0527,0.0,0.113,0.32799999999999996,144.04,186106,4,5,1,2020-11-07,71,2020-10-23,207,88,3741333,1,['718COspgdWOnwOFpJHRZHS'],6,718COspgdWOnwOFpJHRZHS,Luke Combs
PRACTICE,DaBaby,4Z5FyQlevoHoa5FsIVKZju,0.8490000000000001,0.536,-7.307,1,0.349,0.0239,0.0,0.126,0.308,141.964,122586,4,6,1,2020-11-07,82,2020-08-04,164,95,4798149,1,['4r63FhuTkUYltbVAg5TQnk'],1,4r63FhuTkUYltbVAg5TQnk,DaBaby
La Tóxica,Farruko,15OjBeqNX3bShsGYQbteRv,0.659,0.701,-4.107,1,0.16399999999999998,0.0882,0.0,0.0866,0.623,91.97,180520,4,9,1,2020-11-07,92,2020-07-24,7,94,8453562,1,['329e4yvIujISKGKz1BZZbO'],9,329e4yvIujISKGKz1BZZbO,Farruko
"Wine, Beer, Whiskey",Little Big Town,5avVDmK9FVJpd3MDO8I3Zl,0.727,0.914,-5.85,1,0.0743,0.617,0.0,0.596,0.784,106.021,196160,4,8,1,2020-11-07,69,2020-01-17,163,70,1933218,1,['3CygdxquGHurS7f9LjNLkv'],7,3CygdxquGHurS7f9LjNLkv,Little Big Town
Lonely (with benny blanco),Justin Bieber,4y4spB9m0Q6026KfkAvy9Q,0.631,0.239,-7.0710000000000015,0,0.0398,0.8640000000000001,0.0,0.11599999999999999,0.0927,79.859,149297,4,7,1,2020-10-31,94,2020-10-16,424,96,39838662,2,"['1uNFoZAHBGtllmzznpCI3s', '5CiGnKThu5ctn9pBxv7DGa']",11,1uNFoZAHBGtllmzznpCI3s,Justin Bieber
You’re Mines Still (feat. Drake),Yung Bleu,7E2C5rBLpCKwQlhJPVFBRS,0.575,0.609,-4.88,0,0.121,0.317,0.0,0.105,0.33899999999999997,83.00399999999998,226220,4,11,1,2020-10-31,78,2020-10-15,0,100,51165463,2,"['3KNIG74xSTc3dj0TRy7pGX', '3TVXtAsR1Inumwj472S9r4']",5,3KNIG74xSTc3dj0TRy7pGX,Yung Bleu
Hate The Way (feat. blackbear),G-Eazy,3QGppKBPd9gHOgHJzRbVIw,0.569,0.865,-3.844,0,0.266,0.0673,0.0,0.312,0.361,82.01100000000002,214363,4,9,1,2020-10-31,80,2020-10-16,108,89,8299326,2,"['02kJSzxNuaWGqwubyUba0Z', '2cFrymmkijnjDg9SS92EPM']",4,02kJSzxNuaWGqwubyUba0Z,G-Eazy
Canceled,Larray,3VxOgQ9o1aKonFx4d5lPR3,0.647,0.8029999999999999,-5.36,0,0.389,0.13699999999999998,4.06e-06,0.0952,0.55,82.10799999999998,173880,4,7,1,2020-10-31,72,2020-10-18,0,62,185134,1,['0rQjJGZLXBq95OA3nSmDj9'],11,0rQjJGZLXBq95OA3nSmDj9,Larray
Happy Does,Kenny Chesney,2v08cjj3Th8RpfJgluECcj,0.715,0.665,-5.4860000000000015,1,0.0381,0.301,0.0,0.12300000000000001,0.593,109.01899999999999,168733,4,7,1,2020-10-31,69,2020-05-01,799,77,3194829,1,['3grHWM9bx2E9vwJCdlRv9O'],6,3grHWM9bx2E9vwJCdlRv9O,Kenny Chesney
Throat Baby (Go Baby),BRS Kash,31iqpzg1ZXLLgq0L5iIwLe,0.9,0.521,-7.2860000000000005,0,0.147,0.0135,0.0,0.0951,0.213,132.007,218181,4,9,1,2020-10-31,76,2020-07-24,1,63,3931,1,['5jJjvmEwRr8epuGZq4eUUa'],4,5jJjvmEwRr8epuGZq4eUUa,BRS Kash
Pardon (feat. Lil Baby),T.I.,5W3z7a1dBlERTBAye0murh,0.955,0.5870000000000001,-5.894,0,0.32,0.18100000000000002,0.0,0.585,0.9009999999999999,111.975,259958,4,13,1,2020-10-31,71,2020-10-16,369,95,8858629,2,"['4OBJLual30L7gRl5UkeRcT', '5f7VJjfbwm532GiveGC0ZK']",10,4OBJLual30L7gRl5UkeRcT,T.I.
Champagne Night - From Songland,Lady A,48F2xnWq3LuzYWML327Z2r,0.523,0.927,-2.7960000000000003,1,0.0489,0.0272,5.98e-06,0.168,0.9390000000000001,149.929,185069,4,7,1,2020-10-31,67,2020-06-12,1,75,3090515,1,['32WkQRZEVKSzVAAYqukAEA'],4,32WkQRZEVKSzVAAYqukAEA,Lady A
"Baby, I'm Jealous (feat. Doja Cat)",Bebe Rexha,2fTdRdN73RgIgcUZN33dvt,0.737,0.867,-2.259,0,0.0458,0.0398,0.0,0.32,0.506,98.05,175873,4,9,1,2020-10-24,83,2020-10-09,64,89,9836257,2,"['64M6ah0SkkRsnPGtGiRAbb', '5cj0lLjcoR7YOSnhnX0Po5']",11,64M6ah0SkkRsnPGtGiRAbb,Bebe Rexha
hole in the bottle - ballerini album version,Kelsea Ballerini,1f6BZccfonUYohfGJIeBR1,0.672,0.552,-6.375,1,0.0316,0.504,0.0,0.0636,0.594,105.02,152440,4,10,1,2020-10-24,69,2020-09-11,115,75,815899,1,['3RqBeV12Tt7A8xH3zBDDUF'],4,3RqBeV12Tt7A8xH3zBDDUF,Kelsea Ballerini
Sofia,Clairo,7B3z0ySL9Rr0XvZEAjWZzM,0.7440000000000001,0.619,-9.805,1,0.039,0.598,0.00372,0.231,0.6409999999999999,112.99700000000001,188386,4,8,1,2020-10-24,89,2019-08-02,0,86,1769632,1,['3l0CmX0FuQjFxr8SK7Vqag'],0,3l0CmX0FuQjFxr8SK7Vqag,Clairo
Runnin,21 Savage,5SWnsxjhdcEDc7LJjq9UHk,0.8190000000000001,0.626,-4.574,0,0.20199999999999999,0.00748,0.10099999999999999,0.16699999999999998,0.415,143.01,195906,4,9,1,2020-10-17,86,2020-10-02,114,91,10793889,2,"['1URnnhqYAYcrqrcwql10ft', '0iEtIxbK0KxaSlF7G42ZOp']",10,1URnnhqYAYcrqrcwql10ft,21 Savage
Mr. Right Now (feat. Drake),21 Savage,4Q34FP1AT7GEl9oLgNtiWj,0.647,0.667,-5.563,1,0.304,0.231,0.0,0.133,0.7040000000000001,172.08,193838,4,10,1,2020-10-17,87,2020-10-02,114,100,61367269,3,"['1URnnhqYAYcrqrcwql10ft', '0iEtIxbK0KxaSlF7G42ZOp', '3TVXtAsR1Inumwj472S9r4']",5,1URnnhqYAYcrqrcwql10ft,21 Savage
Wonder,Shawn Mendes,5KCbr5ndeby4y4ggthdiAb,0.33299999999999996,0.637,-4.904,0,0.0581,0.131,1.8e-05,0.149,0.132,139.898,172692,4,7,1,2020-10-17,92,2020-10-02,267,91,29729353,1,['7n2wHs1TKAczGzO7Dd2rGr'],1,7n2wHs1TKAczGzO7Dd2rGr,Shawn Mendes
Glock In My Lap,21 Savage,6pcywuOeGGWeOQzdUyti6k,0.847,0.733,-6.439,0,0.16,0.0057399999999999994,1.04e-05,0.151,0.20199999999999999,130.029,193591,4,10,1,2020-10-17,82,2020-10-02,114,91,10793889,2,"['1URnnhqYAYcrqrcwql10ft', '0iEtIxbK0KxaSlF7G42ZOp']",10,1URnnhqYAYcrqrcwql10ft,21 Savage
Rich N*gga Sh*t (feat. Young Thug),21 Savage,1Wt5tponmRQp7JgasjIvSf,0.82,0.718,-5.4170000000000025,0,0.0962,0.43799999999999994,0.0,0.11,0.599,97.994,190330,4,12,1,2020-10-17,56,2020-10-01,114,93,16438124,3,"['1URnnhqYAYcrqrcwql10ft', '0iEtIxbK0KxaSlF7G42ZOp', '50co4Is1HCEo8bhOyUWKpn']",1,1URnnhqYAYcrqrcwql10ft,21 Savage
Don’t Stop (feat. Young Thug),Megan Thee Stallion,3yv7994DWTEk3ihwy75YBQ,0.9329999999999999,0.757,-3.2119999999999997,1,0.11699999999999999,0.0018399999999999998,0.0,0.135,0.544,137.993,187940,4,8,1,2020-10-17,79,2020-10-02,104,93,8024272,2,"['181bsRPaVXVlUKXrxwZfHK', '50co4Is1HCEo8bhOyUWKpn']",2,181bsRPaVXVlUKXrxwZfHK,Megan Thee Stallion
Slidin,21 Savage,7fxSLnklnayJNBIKntXedZ,0.774,0.706,-6.494,1,0.355,0.0016300000000000002,1.28e-06,0.10400000000000001,0.382,152.891,185036,4,6,1,2020-10-17,78,2020-10-02,114,91,10793889,2,"['1URnnhqYAYcrqrcwql10ft', '0iEtIxbK0KxaSlF7G42ZOp']",2,1URnnhqYAYcrqrcwql10ft,21 Savage
Many Men,21 Savage,3CDVMejYHnB1SkEEx0T1N4,0.635,0.7929999999999999,-4.333,0,0.0322,0.000647,0.747,0.113,0.281,77.594,201856,4,9,1,2020-10-17,79,2020-10-02,114,91,10793889,2,"['1URnnhqYAYcrqrcwql10ft', '0iEtIxbK0KxaSlF7G42ZOp']",10,1URnnhqYAYcrqrcwql10ft,21 Savage
Fallin’ (Adrenaline),Why Don't We,5GhJIMWAw0uMLgkdbt6uMz,0.606,0.9,-4.504,1,0.11900000000000001,0.0101,0.0,0.075,0.233,133.963,216504,4,8,1,2020-10-17,81,2020-09-29,0,80,2392961,1,['2jnIB6XdLvnJUeNTy5A0J2'],0,2jnIB6XdLvnJUeNTy5A0J2,Why Don't We
Outta Time (feat. Drake),Bryson Tiller,4SCnCPOUOUXUmCX2uHb3r7,0.7140000000000001,0.5820000000000001,-7.272,0,0.0808,0.0129,0.0,0.0774,0.33799999999999997,92.819,198821,4,9,1,2020-10-17,76,2020-10-02,50,100,55018651,2,"['2EMAnMvWE2eb56ToJVfCWs', '3TVXtAsR1Inumwj472S9r4']",5,2EMAnMvWE2eb56ToJVfCWs,Bryson Tiller
My Dawg,21 Savage,42Tohunwlh34o0mgxYx5iq,0.831,0.532,-5.319,0,0.301,0.0652,0.0,0.46399999999999997,0.364,140.105,181715,4,7,1,2020-10-17,76,2020-10-02,114,91,10793889,2,"['1URnnhqYAYcrqrcwql10ft', '0iEtIxbK0KxaSlF7G42ZOp']",0,1URnnhqYAYcrqrcwql10ft,21 Savage
Brand New Draco,21 Savage,4V9ynsDPwHtdItksqjuRu0,0.6970000000000001,0.7090000000000001,-6.642,0,0.298,0.040999999999999995,0.000296,0.0886,0.439,155.023,202420,4,9,1,2020-10-17,75,2020-10-02,114,91,10793889,2,"['1URnnhqYAYcrqrcwql10ft', '0iEtIxbK0KxaSlF7G42ZOp']",11,1URnnhqYAYcrqrcwql10ft,21 Savage
Lovesick Girls,BLACKPINK,4Ws314Ylb27BVsvlZOy30C,0.6579999999999999,0.733,-4.756,1,0.0586,0.006679999999999999,0.0,0.11800000000000001,0.46399999999999997,127.977,192760,4,9,1,2020-10-17,86,2020-10-02,7,94,16389705,1,['41MozSoPIsD1dJM0CLPjZF'],6,41MozSoPIsD1dJM0CLPjZF,BLACKPINK
Snitches & Rats (feat. Young Nudy),21 Savage,3WaDoMDQRqDdgtCDLxanpN,0.821,0.6709999999999999,-5.893,1,0.18,0.00843,8.499999999999999e-05,0.0972,0.494,145.953,187772,4,8,1,2020-10-17,73,2020-10-02,114,91,11304368,3,"['1URnnhqYAYcrqrcwql10ft', '0iEtIxbK0KxaSlF7G42ZOp', '5yPzzu25VzEk8qrGTLIrE1']",9,1URnnhqYAYcrqrcwql10ft,21 Savage
No Opp Left Behind,21 Savage,50I7FNN2rl2rWiNwGxS146,0.823,0.703,-2.6910000000000003,1,0.298,0.0161,1.35e-06,0.294,0.26,178.043,194214,4,9,1,2020-10-17,74,2020-10-02,114,91,10793889,2,"['1URnnhqYAYcrqrcwql10ft', '0iEtIxbK0KxaSlF7G42ZOp']",8,1URnnhqYAYcrqrcwql10ft,21 Savage
Levitating (feat. DaBaby),Dua Lipa,463CkQjx2Zk1yXoBuierM9,0.7020000000000001,0.825,-3.787,0,0.0601,0.00883,0.0,0.0674,0.915,102.977,203064,4,10,1,2020-10-17,88,2020-10-01,151,95,25350371,2,"['6M2wZ9GZgrQXHCFfjv46we', '4r63FhuTkUYltbVAg5TQnk']",6,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa
Steppin On N*ggas,21 Savage,6higdpilQBtxJDp1vUuPaw,0.8420000000000001,0.6459999999999999,-3.897,1,0.239,0.000816,2.8300000000000014e-05,0.0636,0.726,89.51700000000002,140832,4,7,1,2020-10-17,52,2020-10-01,114,91,10793889,2,"['1URnnhqYAYcrqrcwql10ft', '0iEtIxbK0KxaSlF7G42ZOp']",7,1URnnhqYAYcrqrcwql10ft,21 Savage
RIP Luv,21 Savage,1wGnp7ejkCuXRsehXx0PNP,0.63,0.39899999999999997,-9.869,0,0.17800000000000002,0.105,0.174,0.23399999999999999,0.0657,183.016,214192,3,9,1,2020-10-17,74,2020-10-02,114,91,10793889,2,"['1URnnhqYAYcrqrcwql10ft', '0iEtIxbK0KxaSlF7G42ZOp']",5,1URnnhqYAYcrqrcwql10ft,21 Savage
Always Forever,Bryson Tiller,1LV5cAo02H8h5YlZNcjULM,0.605,0.489,-7.234,0,0.174,0.168,2.36e-06,0.187,0.326,147.341,170053,4,10,1,2020-10-17,71,2020-10-02,50,84,4445271,1,['2EMAnMvWE2eb56ToJVfCWs'],10,2EMAnMvWE2eb56ToJVfCWs,Bryson Tiller
Years Go By,Bryson Tiller,4SVTus5gJc5cfkFZ8ELK1p,0.374,0.5770000000000001,-7.085,1,0.302,0.0279,5.6e-06,0.562,0.0658,184.201,179976,4,8,1,2020-10-17,71,2020-10-02,50,84,4445271,1,['2EMAnMvWE2eb56ToJVfCWs'],1,2EMAnMvWE2eb56ToJVfCWs,Bryson Tiller
Said N Done,21 Savage,11XegnWeJHBDtj9IsNwngu,0.775,0.5660000000000001,-6.6610000000000005,1,0.28300000000000003,0.0381,0.000341,0.127,0.479,160.351,231831,4,9,1,2020-10-17,73,2020-10-02,114,91,10793889,2,"['1URnnhqYAYcrqrcwql10ft', '0iEtIxbK0KxaSlF7G42ZOp']",11,1URnnhqYAYcrqrcwql10ft,21 Savage
FRANCHISE (feat. Young Thug & M.I.A.),Travis Scott,4jVBIpuOiMj1crqd8LoCrJ,0.835,0.6990000000000001,-5.405,0,0.27699999999999997,0.00671,0.0,0.195,0.547,154.981,202794,4,8,1,2020-10-10,86,2020-09-25,202,96,20021527,3,"['0Y5tJX1MQlPlqiwlOH1tJY', '50co4Is1HCEo8bhOyUWKpn', '0QJIPDAEDILuo8AIq3pMuU']",8,0Y5tJX1MQlPlqiwlOH1tJY,Travis Scott
forget me too (feat. Halsey),Machine Gun Kelly,1VSuFS7PahCN3SWbOcQ98m,0.654,0.875,-4.845,1,0.0744,0.000417,0.0086,0.19399999999999998,0.522,99.975,171620,4,9,1,2020-10-10,82,2020-09-25,40,91,15300652,2,"['6TIYQ3jFPwQSRmorSezPxX', '26VFTg2z8YR0cCuwLzESi2']",1,6TIYQ3jFPwQSRmorSezPxX,Machine Gun Kelly
Epidemic,Polo G,170DNUSnQRp1tGpppF26pA,0.616,0.617,-8.431000000000001,1,0.52,0.128,0.0,0.177,0.47600000000000003,175.929,177272,4,7,1,2020-10-10,81,2020-09-25,61,90,2375024,1,['6AgTAQt8XS6jRWi4sX7w49'],1,6AgTAQt8XS6jRWi4sX7w49,Polo G
bloody valentine,Machine Gun Kelly,6mADjHs6FXdroPzEGW6KVJ,0.5329999999999999,0.858,-4.212,1,0.0766,0.00021,0.0,0.14800000000000002,0.506,160.05700000000004,205158,4,7,1,2020-10-10,80,2020-09-25,40,91,2688637,1,['6TIYQ3jFPwQSRmorSezPxX'],2,6TIYQ3jFPwQSRmorSezPxX,Machine Gun Kelly
U 2 Luv,Ne-Yo,3862MQcbNmghGJDfk8cOJi,0.626,0.5920000000000001,-7.085,1,0.147,0.138,0.000312,0.0957,0.65,177.715,208215,4,11,1,2020-10-10,68,2020-05-29,274,82,10212822,2,"['21E3waRsmPlU7jZsS13rcj', '3KV3p5EY4AvKxOlhGHORLg']",6,21E3waRsmPlU7jZsS13rcj,Ne-Yo
Better,ZAYN,1dLXLETYiZohIZWnse4ypG,0.637,0.418,-7.1370000000000005,1,0.301,0.353,0.0,0.131,0.0807,84.295,174516,4,7,1,2020-10-10,83,2020-09-25,0,85,13397755,1,['5ZsFI1h6hIdQRw2ti0hz81'],2,5ZsFI1h6hIdQRw2ti0hz81,ZAYN
drunk face,Machine Gun Kelly,3k0YJnqMKRZb8swo86vCkq,0.691,0.77,-4.578,0,0.0367,0.0282,0.0,0.4970000000000001,0.344,90.024,143900,4,7,1,2020-10-10,76,2020-09-25,40,91,2688637,1,['6TIYQ3jFPwQSRmorSezPxX'],7,6TIYQ3jFPwQSRmorSezPxX,Machine Gun Kelly
"Big, Big Plans",Chris Lane,7yNJCsUH3tXlpQiHSsAc5l,0.574,0.58,-6.091,1,0.0278,0.076,0.0,0.12,0.4,149.974,187306,4,8,1,2020-10-10,75,2019-06-28,49,70,418774,1,['68abRTdO4meYReMWHvBYb0'],7,68abRTdO4meYReMWHvBYb0,Chris Lane
"Ay, DiOs Mío!",KAROL G,7x4ASXYEKfQBCewcZhK776,0.718,0.7120000000000001,-4.3660000000000005,1,0.174,0.512,0.00121,0.10400000000000001,0.531,180.03400000000005,189653,4,10,1,2020-10-10,92,2020-07-10,0,89,12821420,1,['790FomKkXshlbRYZFtlgla'],11,790FomKkXshlbRYZFtlgla,KAROL G
GOOD TIME,Niko Moon,5Kpg1A7BOHpBbaT3H3xqd3,0.79,0.6459999999999999,-5.877999999999999,1,0.0447,0.132,0.0,0.295,0.6409999999999999,138.047,214706,4,9,1,2020-10-10,67,2020-02-14,1,62,20249,1,['6Rw7DRa1dzChBvxGPCpOxU'],5,6Rw7DRa1dzChBvxGPCpOxU,Niko Moon
Put Your Records On,Ritt Momney,6AGOKlMZWLCaEJGnaROtF9,0.39899999999999997,0.491,-10.777999999999999,0,0.0538,0.0563,0.0008900000000000002,0.11,0.151,91.066,210463,4,9,1,2020-10-10,93,2020-04-24,1,81,61271,1,['7MPGCB854Qo4alYMOPkBka'],6,7MPGCB854Qo4alYMOPkBka,Ritt Momney
